CustomerID,CustGender,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR)
C4442085,M,374693.78,19/8/16,160112,1040.0
C4442085,M,20418.63,13/9/16,141553,245.0
C6928520,M,26951.08,8/8/16,222129,643.5
C6928520,M,548.88,14/8/16,114716,501.0
C6928520,M,0.12,31/8/16,193553,24.0
C6928520,M,6808.66,14/9/16,172728,690.0
C8436314,M,19165.24,5/8/16,222929,1.0
C8436314,F,6144.48,14/8/16,215107,381.15
C8436314,F,10492.67,31/8/16,220503,200.0
C8436314,M,139012.61,2/9/16,180851,5.56
C6114929,F,8979.95,7/8/16,92715,1290.0
C6114929,M,1355.68,18/8/16,185724,400.0
C6114929,M,9484.74,23/8/16,162128,557.0
C6114929,M,5495.12,28/8/16,141008,138.0
C4622115,F,1944.85,26/9/16,223920,490.0
C4622115,M,1936.61,18/8/16,4318,76.0
C4622115,M,234884.22,21/8/16,195318,649.0
C4622115,F,3337.03,10/9/16,204058,400.0
C3114132,F,34732.27,6/8/16,94613,998.0
C3114132,F,6069.99,10/8/16,123253,199.0
C3114132,M,12692.16,8/9/16,190935,590.0
C3114132,M,173628.47,15/9/16,141821,199.0
C3422625,F,84.82,1/8/16,163111,684.33
C3422625,M,16028.76,13/8/16,191813,105.26
C3422625,F,1689790.7,11/9/16,215601,898.0
C3422625,F,201.9,18/9/16,172052,5498.0
C5814962,M,416598.61,17/8/16,175631,313.6
C5814962,M,66655.99,26/8/16,140638,329.0
C5814962,M,40501.97,9/9/16,210056,1405.0
C5814962,M,897237.47,8/9/16,193921,5498.0
C5317744,M,2637.49,24/8/16,193143,234.0
C5317744,M,41670.88,31/8/16,183832,2100.0
C5317744,M,58232.03,12/9/16,185807,1499.0
C5317744,M,51579.97,13/9/16,190156,397.0
C1638870,M,6129.03,6/8/16,100540,1600.0
C1638870,M,41516.3,13/8/16,132244,4357.15
C1638870,M,11070.16,14/9/16,200104,584.0
C1638870,M,4886.68,18/9/16,103131,880.0
C3523572,M,11.27,27/9/16,201039,10.0
C3523572,F,420103.32,9/8/16,73437,2259.74
C3523572,M,32395.62,23/8/16,145028,3205.0
C3523572,M,480761.31,9/9/16,215112,3186.0
C6115535,M,9700.01,27/9/16,151328,197.0
C6115535,F,295632.27,17/8/16,194326,5401.0
C6115535,M,56.06,26/8/16,193209,1340.0
C6115535,M,72230.16,7/9/16,235544,5000.0
C3522378,M,216233.44,22/9/16,90455,2000.0
C3522378,M,333998.05,2/9/16,234739,37491.0
C3522378,F,17138.78,6/9/16,150653,10.0
C3522378,M,180934.82,5/9/16,160618,1100.0
C3920748,M,14121.02,14/8/16,702,111.5
C3920748,M,58271.56,17/8/16,130735,1294.65
C3920748,M,1209.52,31/8/16,180805,64.0
C3920748,F,179024.97,31/8/16,123853,297.0
C8912621,M,91786.43,1/8/16,121636,1499.0
C8912621,M,50895.96,5/8/16,131215,1000.0
C8912621,M,538.02,24/8/16,112928,524.0
C8912621,M,19.58,30/8/16,100924,1.0
C3820077,M,13139.32,3/9/16,203504,660.0
C3820077,M,1295.54,1/9/16,134957,653.0
C3820077,M,41434.09,6/9/16,200429,1000.0
C3820077,M,17262.94,8/9/16,174423,226.0
C5838328,F,5352.11,11/8/16,201214,519.0
C5838328,M,17818.49,21/8/16,190647,4350.0
C5838328,M,3210.34,3/9/16,85440,673.65
C5838328,F,50654.73,18/9/16,125034,8294.0
C4932056,F,712897.8,4/8/16,172616,40000.0
C4932056,F,128328.85,13/8/16,202342,8557.0
C4932056,F,37.68,31/8/16,203816,5540.0
C4932056,M,24426.38,7/9/16,225951,1300.0
C8539589,M,8075.06,8/8/16,211750,164.0
C8539589,M,13683.62,12/8/16,142412,290.0
C8539589,M,27785.71,23/8/16,104452,297.0
C8539589,M,391126.84,25/8/16,185258,3000.0
C3728718,F,27529.2,7/8/16,204216,964.95
C3728718,M,22565.03,30/8/16,210554,196.0
C3728718,M,763330.0,10/9/16,161848,2100.0
C3728718,F,383.49,18/9/16,185343,200.0
C5914078,M,290955.01,8/8/16,214204,315.0
C5914078,F,26884.53,10/8/16,92356,10.0
C5914078,F,12633.48,13/8/16,133651,884.0
C5914078,F,6703.63,28/8/16,200547,3800.0
C3724687,M,10570.35,25/9/16,225850,1200.0
C3724687,M,19351.1,23/8/16,232347,788.0
C3724687,M,0.33,8/9/16,115806,38.0
C3724687,F,44596.22,15/9/16,214836,300.0
C8823565,F,82756.28,21/8/16,224232,490.0
C8823565,F,50151.74,25/8/16,131955,67.0
C8823565,M,9989.31,31/8/16,154246,419.0
C8823565,F,103870.54,14/9/16,164606,1595.0
C2414412,M,27021.05,8/8/16,203542,1250.0
C2414412,M,469454.92,18/8/16,83003,2550.0
C2414412,M,104170.64,31/8/16,152121,2900.0
C2414412,M,641.88,6/9/16,105045,1000.0
C1237283,M,16027.92,20/8/16,181445,180.27
C1237283,M,37.9,29/8/16,154810,20.0
C1237283,M,652.18,2/9/16,162755,770.0
C1237283,F,23670.45,18/9/16,121454,90.0
C8911880,M,73.46,1/8/16,163831,4300.3
C8911880,M,22.64,3/9/16,161429,300.0
C8911880,M,10000.0,12/8/16,194016,135.0
C8911880,M,381423.41,21/8/16,223152,1000.0
C1629235,M,56153.41,11/8/16,183354,649.0
C1629235,M,56153.41,11/8/16,182131,1398.54
C1629235,M,21029.88,14/8/16,145756,1576.0
C1629235,M,27896.49,19/8/16,190420,1000.0
C3714744,F,3650.07,2/8/16,132150,1000.0
C3714744,F,2640.34,19/8/16,132359,8.0
C3714744,M,9744.29,11/9/16,200827,568.03
C3714744,M,18757.1,10/9/16,133050,794.0
C4841255,M,14198.59,2/8/16,211905,1326.0
C4841255,F,40333.75,22/8/16,183551,800.0
C4841255,M,18.07,26/8/16,162249,150.0
C4841255,M,141794.81,18/9/16,180544,1088.0
C4332391,M,52.64,12/8/16,4254,530.0
C4332391,M,31091.4,11/8/16,171633,1900.0
C4332391,F,40296.43,13/8/16,213214,8161.74
C4332391,M,19273.86,14/9/16,202152,1378.0
C3729655,M,12000.84,25/9/16,191119,2050.0
C3729655,F,100423.05,27/9/16,193603,378.0
C3729655,M,162917.48,8/8/16,155647,23.79
C3729655,M,155.57,21/8/16,141241,150.0
C2714149,M,19237.64,2/8/16,211436,470.0
C2714149,F,11799.24,5/8/16,152914,100.0
C2714149,M,9062.98,21/8/16,131059,1423.98
C2714149,F,5686.74,5/9/16,154103,40.0
C4118023,M,0.0,25/9/16,210420,4034.0
C4118023,F,2309.77,9/8/16,155642,355.5
C4118023,F,475300.38,27/8/16,185455,758.21
C4118023,M,83254.15,6/9/16,81712,1000.0
C2628677,M,746301.71,15/8/16,223342,349.0
C2628677,M,143067.86,16/8/16,121404,438.0
C2628677,M,5310.32,6/9/16,144536,437.0
C2628677,M,202.03,6/9/16,93048,50.0
C8514562,F,97525.47,2/8/16,211007,300.0
C8514562,M,220.34,11/8/16,195859,374.0
C8514562,F,42209.19,27/8/16,182804,5014.0
C8514562,M,103199.05,11/9/16,110135,920.0
C5411980,M,1.15,22/9/16,80848,100.0
C5411980,M,207508.88,8/9/16,134212,15082.5
C5411980,M,25291.53,12/9/16,105906,966.0
C5411980,M,478480.04,12/9/16,94756,1457.0
C9026690,F,13900.05,5/8/16,175108,358.53
C9026690,M,23507.35,7/8/16,122422,11000.0
C9026690,F,23976.92,29/8/16,211135,110.0
C9026690,M,537913.52,4/9/16,162821,2065.0
C7535772,M,38684.76,18/8/16,184417,200.0
C7535772,M,19301.57,21/8/16,140110,50.0
C7535772,F,12796.32,6/9/16,111707,500.0
C7535772,M,68220.27,11/9/16,110651,2000.0
C1625839,M,16.6,4/8/16,134539,90.0
C1625839,M,75387.55,11/8/16,200407,482.0
C1625839,M,30544.73,26/8/16,211346,4000.0
C1625839,M,13829.08,31/8/16,220439,119.0
C4135226,M,1260.61,13/8/16,91054,25.0
C4135226,M,3553.2,21/8/16,175241,50.0
C4135226,M,889.42,11/9/16,233421,10.0
C4135226,M,10149.17,15/9/16,81105,655.0
C8121262,M,8873.03,21/8/16,162712,50.0
C8121262,M,4526.42,26/8/16,172042,129.0
C8121262,F,31148.27,30/8/16,140818,20.0
C8121262,F,8412.33,4/9/16,182149,99.5
C7828983,M,18109.62,2/8/16,205233,261.0
C7828983,M,187515.96,1/8/16,182653,30.0
C7828983,M,43161.4,10/8/16,201859,2025.08
C7828983,M,10207.2,5/9/16,204450,1500.0
C4124780,M,117627.8,22/9/16,134115,1000.0
C4124780,M,9452.07,1/8/16,103820,196.0
C4124780,M,8414.1,9/8/16,232102,30.0
C4124780,F,179848.2,7/8/16,130627,300.0
C2737466,M,31058.98,4/8/16,152341,795.0
C2737466,M,9984.94,12/8/16,213541,672.0
C2737466,F,181109.82,30/8/16,92423,117.0
C2737466,M,487.84,15/9/16,115051,1000.0
C2618516,M,7930.26,6/8/16,161410,486.0
C2618516,F,10407.94,17/8/16,162322,6030.0
C2618516,M,60947.95,4/9/16,181422,15662.0
C2618516,F,8957.51,13/9/16,194413,20.0
C3132036,M,110539.66,7/8/16,211313,320.0
C3132036,F,9878.39,13/8/16,183951,1598.0
C3132036,M,2.02,22/8/16,141031,2400.0
C3132036,F,36925.54,7/9/16,203430,219.0
C3237570,M,19467.32,22/9/16,95949,1271.92
C3237570,M,23349.23,18/8/16,194952,560.0
C3237570,F,113873.95,17/8/16,155346,145.0
C3237570,M,28759.38,20/8/16,73032,810.0
C8327041,M,70129.31,8/8/16,210531,82.5
C8327041,M,309846.74,15/8/16,201508,2501.0
C8327041,M,39959.75,18/8/16,44218,435.0
C8327041,M,5929.65,3/9/16,180017,500.0
C4738514,F,208237.35,14/8/16,201034,1025.96
C4738514,M,47183.48,17/8/16,212650,220.0
C4738514,M,5181.94,22/8/16,123831,65.0
C4738514,M,29579.04,30/8/16,151111,200.0
C5637790,F,60152.63,8/8/16,202437,799.0
C5637790,M,15.5,22/8/16,50900,22.61
C5637790,M,267289.71,11/9/16,195244,7373.0
C5637790,M,76777.03,11/9/16,180405,419.0
C7242141,M,9796.62,7/8/16,72033,30.0
C7242141,M,10379.99,12/8/16,211516,1582.0
C7242141,M,395.49,19/8/16,90504,58.0
C7242141,F,1274.03,13/9/16,150452,912.0
C2914559,M,14112.69,11/8/16,190911,1000.0
C2914559,M,143312.44,14/8/16,161248,2325.0
C2914559,M,326237.45,2/9/16,130610,1292.0
C2914559,M,325.83,4/9/16,102445,1170.0
C1225066,M,10143.9,18/8/16,193336,578.0
C1225066,F,3393.32,20/8/16,220045,550.0
C1225066,M,16286.62,5/9/16,194130,1390.0
C1225066,M,10778.92,15/9/16,23213,54.0
C8123260,F,6345.09,7/8/16,212110,309.0
C8123260,M,21077.47,6/9/16,174626,300.0
C8123260,M,86.48,14/9/16,155005,299.0
C8123260,M,1159.56,13/9/16,150435,30.0
C3621050,M,246.7,4/8/16,135130,381.0
C3621050,M,2919.96,7/8/16,140242,1010.0
C3621050,M,10449.0,26/8/16,171134,339.0
C3621050,M,113301.81,11/9/16,111707,190.0
C5028025,F,9908.58,2/8/16,201556,7485.0
C5028025,M,230894.59,7/9/16,102624,500.0
C5028025,M,27990.91,10/9/16,110810,40.0
C5028025,M,11.32,14/9/16,125104,30.0
C5923071,M,17283.13,4/8/16,202106,312.0
C5923071,M,10944.94,11/8/16,140251,50.0
C5923071,M,5993.89,11/8/16,223344,2390.0
C5923071,M,10560.83,30/8/16,191640,15.0
C6033531,F,61746.92,5/8/16,171421,1099.0
C6033531,M,71275.29,2/9/16,221410,1000.0
C6033531,M,48673.19,4/9/16,182219,1400.0
C6033531,M,237607.46,11/9/16,231959,4549.0
C6729777,F,7182.11,26/8/16,205527,381.0
C6729777,M,19509.26,11/9/16,122706,580.0
C6729777,F,280339.45,10/9/16,132350,150.0
C6729777,M,19025.28,15/9/16,214607,110.0
C3436076,F,2768.02,6/8/16,113504,380.0
C3436076,F,322.21,6/8/16,175945,7504.0
C3436076,M,4165.65,4/8/16,122306,25.0
C3436076,M,39.92,22/8/16,124220,147.0
C4919767,M,11911.49,15/8/16,121017,608.0
C4919767,M,20000.29,9/9/16,150818,1288.0
C4919767,F,10072.8,14/9/16,200650,102.0
C4919767,M,2001.61,18/9/16,102829,45.0
C1833967,F,289069.94,10/8/16,185622,150.0
C1833967,M,6432.49,14/8/16,101145,420.0
C1833967,M,101.08,22/8/16,42838,60.0
C1833967,M,32140.74,25/8/16,112700,4000.0
C3415749,M,10967.16,2/8/16,131245,348.0
C3415749,M,2768.32,5/8/16,202958,270.0
C3415749,M,82763.32,5/8/16,213138,395.0
C3415749,M,237294.33,28/8/16,202030,30000.0
C8526933,M,64900.05,7/8/16,132547,40.0
C8526933,F,32576.91,12/8/16,190435,530.0
C8526933,M,45402.75,14/8/16,145059,540.0
C8526933,M,64900.05,22/8/16,183725,500.0
C4930981,M,10042.78,5/8/16,202927,3797.0
C4930981,M,1343408.79,24/8/16,203451,398.0
C4930981,F,214524.59,30/8/16,102910,202.0
C4930981,M,4494.67,15/9/16,211813,380.0
C2235889,M,53.04,6/8/16,181946,60.0
C2235889,M,3806.97,10/8/16,151308,226.0
C2235889,M,122132.88,15/8/16,193322,5465.0
C2235889,M,291184.24,28/8/16,111312,1237.0
C1115874,M,10639.27,28/8/16,103843,1521.0
C1115874,M,10427.19,2/9/16,213101,1418.0
C1115874,F,43417.17,1/9/16,184430,3551.0
C1115874,M,17.1,6/9/16,213956,950.0
C5829163,F,17230.9,22/9/16,151911,465.0
C5829163,M,3730.77,1/8/16,194744,344.0
C5829163,M,93141.83,21/8/16,173212,2120.0
C5829163,M,107823.03,2/9/16,145323,120.0
C8926242,M,14002.15,7/8/16,152910,1119.0
C8926242,M,257063.3,13/8/16,210851,2000.0
C8926242,M,72345.94,8/9/16,220634,977.11
C8926242,M,193910.81,12/9/16,161652,965.0
C7641043,M,30912.16,31/8/16,65956,100.0
C7641043,M,56.67,5/9/16,141836,400.0
C7641043,M,124931.18,4/9/16,131705,1100.0
C7641043,F,912626.15,18/9/16,190057,227.0
C2926825,M,7042.8,2/8/16,135419,124.0
C2926825,M,3707.53,12/8/16,215635,235.0
C2926825,F,421.99,3/9/16,192514,699.0
C2926825,M,37110.26,4/9/16,203949,4000.0
C2619755,F,2043.8,6/8/16,171407,10725.0
C2619755,M,7458.21,7/8/16,162305,100.0
C2619755,M,107692.71,11/9/16,111526,1135.72
C2619755,M,1386.75,13/9/16,201829,150.0
C5827114,M,19259.79,1/8/16,160136,2500.0
C5827114,M,202854.25,15/8/16,142424,3138.5
C5827114,F,27806.83,28/8/16,175204,1353.0
C5827114,F,35792.21,2/9/16,222403,540.0
C7824580,M,402.42,18/8/16,163028,1500.0
C7824580,F,516422.39,30/8/16,185424,2698.0
C7824580,M,233441.54,6/9/16,233009,5345.0
C7824580,M,94704.94,6/9/16,90214,1000.0
C2819332,M,123896.17,5/8/16,190105,1795.0
C2819332,M,22362.05,11/8/16,161441,19800.0
C2819332,F,60636.27,30/8/16,191135,300.0
C2819332,M,29.25,7/9/16,211317,10.0
C8514791,F,382288.01,2/8/16,132303,1108.0
C8514791,M,29455.88,8/8/16,110413,500.0
C8514791,M,56019.76,12/8/16,123736,438.0
C8514791,M,346874.28,4/9/16,141916,3124.0
C3518323,M,11088.25,7/8/16,203322,810.0
C3518323,M,83978.72,11/8/16,200154,500.0
C3518323,M,39.94,7/9/16,131156,200.0
C3518323,F,34809.39,12/9/16,230047,1714.62
C5116018,M,20.71,22/8/16,201354,71.0
C5116018,M,16556.19,31/8/16,230036,1000.0
C5116018,F,31852.44,1/9/16,162220,300.0
C5116018,F,31852.44,15/9/16,215839,366.0
C1911589,M,108706.84,20/8/16,120656,115.0
C1911589,M,15954.25,22/8/16,174609,100.0
C1911589,M,5423.78,6/9/16,104025,180.0
C1911589,M,92371.41,4/9/16,192545,3263.0
C7418247,M,3810.85,6/8/16,113458,1209.0
C7418247,M,758649.05,5/8/16,174503,3888.0
C7418247,M,35413.49,9/8/16,115119,2874.05
C7418247,M,2052.99,27/8/16,161058,1210.0
C3932168,F,47956.56,2/8/16,200626,699.0
C3932168,M,245856.36,30/8/16,224207,3965.0
C3932168,M,5799.24,2/9/16,212636,359.52
C3932168,M,130342.89,9/9/16,190614,220.0
C4518067,F,30161.63,26/9/16,222502,110.0
C4518067,M,361952.14,2/8/16,93436,7455.0
C4518067,F,33990.79,10/8/16,520,650.0
C4518067,M,2341.08,2/9/16,182939,200.0
C4519792,M,271047.8,7/8/16,204600,3683.0
C4519792,M,229112.73,11/8/16,134138,1031.0
C4519792,M,5079.41,10/8/16,145405,4061.0
C4519792,M,10548.58,16/8/16,75527,60.0
C6210526,M,31869.16,10/8/16,223337,1780.0
C6210526,F,175251.25,10/8/16,233254,212.0
C6210526,M,6564.85,13/8/16,190749,430.18
C6210526,F,71964.27,11/9/16,71823,27924.02
C7931550,F,571.51,7/8/16,135101,2500.0
C7931550,M,10109.62,19/8/16,184420,50.0
C7931550,M,20882.11,3/9/16,82506,73.0
C7931550,F,4197.66,2/9/16,30640,60.0
C4530642,M,49.29,22/9/16,111943,50.0
C4530642,M,97.62,3/8/16,204906,50.0
C4530642,M,51553.05,21/8/16,1126,249.0
C4530642,F,64670.73,10/9/16,155546,331.5
C2929055,F,34544.33,7/8/16,40716,349.0
C2929055,M,41.91,11/8/16,211557,799.01
C2929055,F,602096.8,25/8/16,164111,50.0
C2929055,M,4411.8,30/8/16,224558,100.0
C7620176,M,64559.42,5/8/16,193512,50.0
C7620176,M,12258.21,9/8/16,212244,1463.0
C7620176,M,478.12,11/8/16,190211,2029.0
C7620176,M,15945.6,4/9/16,212951,377.36
C7121458,M,30945.97,1/8/16,155218,147.0
C7121458,M,104374.01,27/8/16,134837,3356.0
C7121458,M,10419.15,31/8/16,90708,500.0
C7121458,M,1336.33,11/9/16,825,11.0
C6440774,M,42818.05,7/8/16,543,743.0
C6440774,M,48.86,1/9/16,230545,700.0
C6440774,M,27430.9,4/9/16,130609,3303.0
C6440774,M,423033.4,11/9/16,204836,3046.47
C2126858,M,332902.12,2/8/16,133117,11140.0
C2126858,F,4392.57,6/8/16,225508,20.0
C2126858,F,7598.59,20/8/16,3529,320.0
C2126858,F,233270.63,26/8/16,190637,2000.0
C8611992,M,4853.5,6/8/16,143307,100.0
C8611992,F,8070.73,12/8/16,165831,100.0
C8611992,M,201.11,9/9/16,191318,1350.0
C8611992,M,5175.61,10/9/16,163629,450.0
C6039744,F,116118.82,26/8/16,1525,89.0
C6039744,M,12452.83,3/9/16,195502,399.0
C6039744,M,43.27,12/9/16,111224,50.0
C6039744,M,12452.83,18/9/16,134357,2000.0
C2336223,M,72419.44,19/8/16,55415,50.0
C2336223,F,58.99,27/8/16,120226,304.37
C2336223,M,36056.3,3/9/16,82851,1000.0
C2336223,M,198166.44,14/9/16,113107,840.0
C5510763,M,37220.65,3/8/16,220332,23745.0
C5510763,M,10215.44,1/8/16,163648,1305.0
C5510763,M,14550.68,6/9/16,90522,700.0
C5510763,M,58189.94,15/9/16,193437,312.0
C1533638,M,126281.78,3/8/16,201355,10100.0
C1533638,M,178506.98,2/9/16,225441,70600.0
C1533638,M,2403.84,9/9/16,84909,1000.0
C1533638,F,3221.63,13/9/16,201357,483.0
C1123122,M,70224.47,8/8/16,121215,6600.0
C1123122,F,2499.09,9/9/16,111116,199.0
C1123122,M,6760.41,10/9/16,141353,620.0
C1123122,M,49961.81,14/9/16,141204,1196.0
C1911820,M,9823.35,20/8/16,213659,232.75
C1911820,M,175960.38,27/8/16,74705,2299.0
C1911820,M,476847.09,28/8/16,212557,190.0
C1911820,M,0.49,31/8/16,121828,20.0
C4216922,M,100019.35,13/8/16,231119,350.0
C4216922,M,182757.74,21/8/16,3827,427.0
C4216922,M,23386.52,22/8/16,195313,190.0
C4216922,F,33029.37,26/8/16,195942,724.0
C1110852,M,75597.03,1/8/16,75623,12412.12
C1110852,M,54333.72,10/8/16,151154,2312.4
C1110852,M,6586.87,16/8/16,105039,1572.4
C1110852,F,168217.12,4/9/16,210558,800.0
C7513542,M,35797.71,26/9/16,54416,12263.83
C7513542,M,0.0,6/8/16,103401,200.0
C7513542,M,642.19,12/8/16,165903,1100.0
C7513542,F,5943.88,26/8/16,75338,350.52
C2921587,M,11379.7,21/8/16,162431,2390.0
C2921587,M,33954.51,20/8/16,192735,6090.0
C2921587,M,7818.68,30/8/16,142421,100.0
C2921587,M,13374.24,9/9/16,919,100.0
C1635419,F,19786.7,10/8/16,153712,1815.0
C1635419,M,9817.15,3/9/16,222445,800.0
C1635419,M,86575.26,14/9/16,161829,565.0
C1635419,M,14890.28,13/9/16,121733,2452.0
C8839789,M,3489206.84,6/8/16,75359,1.0
C8839789,F,25924.35,16/8/16,84443,646.0
C8839789,M,79854.77,9/9/16,212010,443.0
C8839789,M,111848.51,12/9/16,102659,500.0
C8339848,F,16302.86,10/8/16,155207,1160.0
C8339848,M,128520.25,16/8/16,80317,475.0
C8339848,M,10792.41,9/9/16,194819,2400.0
C8339848,M,1270.58,8/9/16,192853,280.0
C6518242,M,21295.64,11/8/16,113604,207.0
C6518242,M,7001.51,31/8/16,204808,900.0
C6518242,M,2879.38,8/9/16,110828,819.0
C6518242,M,102510.36,18/9/16,174508,2050.0
C5029091,F,278655.61,21/10/16,210156,357.87
C5029091,M,32482.29,20/8/16,104153,200.0
C5029091,M,430.79,24/8/16,200441,249.0
C5029091,M,186.35,24/8/16,192112,1170.0
C3624225,M,4620.6,15/8/16,133318,90.0
C3624225,M,33657.26,24/8/16,140157,1320.0
C3624225,M,23837.12,28/8/16,173523,85.0
C3624225,M,32773.98,9/9/16,171619,295.0
C7942770,M,18334.34,6/8/16,205807,2796.0
C7942770,M,21.05,12/8/16,204031,155.0
C7942770,F,2634.38,14/8/16,93713,193.0
C7942770,M,33269.01,10/9/16,202235,200.0
C3624642,F,44596.22,6/8/16,230840,843.0
C3624642,M,56196.07,4/8/16,143426,37989.0
C3624642,M,24746.59,22/8/16,70716,70.0
C3624642,M,339611.68,13/9/16,183530,3172.5
C8820027,F,323.18,12/8/16,192643,110.0
C8820027,F,10900.43,30/8/16,153833,1677.7
C8820027,M,27857.56,3/9/16,190507,2017.0
C8820027,M,7368.81,8/9/16,174230,500.0
C8436883,M,23948.04,8/8/16,82914,30.0
C8436883,M,7682.69,15/8/16,225334,276.0
C8436883,M,220314.69,19/8/16,131612,1600.0
C8436883,F,14393.38,14/9/16,133727,610.57
C6223750,F,97972.65,9/8/16,175223,598.0
C6223750,F,97972.65,18/8/16,183839,2999.0
C6223750,M,52524.94,29/8/16,125901,400.0
C6223750,M,23344.49,7/9/16,191104,339.0
C2430927,F,1621235.63,6/8/16,195604,4841.0
C2430927,F,404836.36,24/8/16,155516,50.0
C2430927,M,8905.4,6/9/16,214131,5100.0
C2430927,M,19479.19,9/9/16,202052,200.0
C4333330,M,44135.66,1/9/16,195248,500.0
C4333330,M,7073.67,15/9/16,181107,30.0
C4333330,M,2211282.39,14/9/16,145014,10108.09
C4333330,F,110242.13,13/9/16,170437,1000.0
C8315111,M,22471.69,3/8/16,220901,220.0
C8315111,M,2018.85,5/8/16,181302,84.0
C8315111,F,49.56,23/8/16,93237,250.0
C8315111,M,1084321.78,1/9/16,133400,903.39
C8517646,F,28097.87,1/8/16,114429,2000.0
C8517646,F,32.72,10/8/16,151818,205.0
C8517646,M,68370.67,2/9/16,132623,114.38
C8517646,F,161502.41,4/9/16,175419,1299.0
C4036687,F,33312.88,26/9/16,194813,225.0
C4036687,M,177018.97,25/8/16,113030,308.0
C4036687,M,7497.23,31/8/16,115036,3900.0
C4036687,M,177018.97,6/9/16,183713,189.99
C3413772,F,26464.05,15/8/16,142215,29090.31
C3413772,M,83.11,14/8/16,181427,400.0
C3413772,M,6281.89,12/9/16,204805,1400.0
C3413772,M,32017.17,13/9/16,125428,852.0
C8522651,F,5106.39,20/8/16,225700,300.0
C8522651,M,5475.35,25/8/16,190343,515.0
C8522651,F,534.62,9/9/16,215426,990.0
C8522651,F,21268.96,12/9/16,180027,699.0
C7810226,M,113.32,5/8/16,95838,14.0
C7810226,M,1646.87,9/8/16,122205,97.0
C7810226,F,217480.34,29/8/16,201430,1800.0
C7810226,M,30953.84,6/9/16,195624,530.0
C5329941,M,50156.13,3/8/16,191250,565.0
C5329941,F,83050.71,20/8/16,213356,169.88
C5329941,F,51418.67,1/9/16,190557,6250.0
C5329941,M,10616.61,9/9/16,183715,250.0
C6916969,M,19345.91,3/8/16,210354,35.0
C6916969,M,2263.62,4/8/16,100547,700.0
C6916969,F,4466.3,10/8/16,92928,23.0
C6916969,M,41441.61,24/8/16,135557,2500.0
C1231331,M,2802.59,8/8/16,122746,965.89
C1231331,M,10015.09,22/8/16,143630,625.0
C1231331,M,84507.16,12/9/16,103929,325.0
C1231331,F,1709.98,13/9/16,175422,100.0
C3110651,M,3235.12,3/8/16,201929,642.0
C3110651,F,4354.54,3/9/16,121018,2300.0
C3110651,M,15725.45,22/8/16,215455,6294.0
C3110651,M,49704.85,9/9/16,130600,1000.0
C8140046,F,5808.5,9/8/16,171303,1718.7
C8140046,M,166341.31,11/8/16,121042,1000.0
C8140046,M,12635.34,10/8/16,185720,324.0
C8140046,F,103637.79,9/9/16,102132,3030.0
C6835959,M,2211.92,9/8/16,230444,145.0
C6835959,F,511.91,10/8/16,110753,5300.0
C6835959,F,31194.09,13/8/16,82059,399.9
C6835959,M,32811.97,10/9/16,12240,96.0
C3523474,M,684139.92,3/8/16,214333,2490.0
C3523474,M,940.05,4/8/16,221602,70.0
C3523474,M,22545.65,13/8/16,84004,2176.0
C3523474,M,54263.93,18/9/16,184909,558.0
C7931081,M,58329.17,3/8/16,185653,259.0
C7931081,M,36698.55,6/8/16,211131,2675.0
C7931081,M,28124.43,3/9/16,154445,3470.0
C7931081,M,1376.6,14/9/16,83650,250.0
C3420814,M,902.02,9/8/16,184436,69.0
C3420814,M,25272.22,16/8/16,125757,775.0
C3420814,F,1926483.79,21/8/16,222412,199.0
C3420814,F,14.04,3/9/16,234330,52.0
C4630475,F,77932.38,3/8/16,190539,208.5
C4630475,M,12390.44,14/8/16,91107,584.56
C4630475,M,1466730.03,31/8/16,131833,27000.0
C4630475,M,448977.01,11/9/16,201909,2434.0
C7141938,M,57048.4,13/8/16,192547,278.0
C7141938,M,10613.14,25/8/16,122715,500.0
C7141938,M,40625.95,3/9/16,75414,293.0
C7141938,M,75360.33,14/9/16,121114,5401.0
C2229939,F,4291.33,6/9/16,131608,684.0
C2229939,M,28634.45,5/9/16,160349,300.0
C2229939,F,28600.11,9/9/16,195532,287.0
C2229939,M,4480.68,10/9/16,133618,220.0
C8031012,M,159.31,11/8/16,74901,17.0
C8031012,M,91071.05,11/8/16,134016,80.0
C8031012,M,218408.25,10/8/16,162717,200.0
C8031012,M,60301.32,5/9/16,104404,209.0
C4036863,M,18706.74,21/10/16,212803,1217.0
C4036863,M,6209.42,9/8/16,155101,55.0
C4036863,M,9727.63,6/9/16,174938,155.5
C4036863,M,8428.8,6/9/16,181052,1100.0
C3535014,F,168035.83,15/8/16,172945,9249.47
C3535014,M,92619.57,14/8/16,140036,303.9
C3535014,M,291.62,4/9/16,190202,224.0
C3535014,M,68971.92,12/9/16,173332,612.0
C6639148,M,4423851.67,3/8/16,195851,546.0
C6639148,M,15039.98,14/8/16,165327,286.0
C6639148,M,1910.0,24/8/16,100440,1500.0
C6639148,M,64389.91,6/9/16,123054,279.0
C6310375,M,215.67,21/8/16,171829,500.0
C6310375,M,17705.19,24/8/16,52637,1000.0
C6310375,M,3.5,1/9/16,204915,545.0
C6310375,M,71746.48,4/9/16,195230,1954.53
C8817234,M,15817.14,3/8/16,183054,4364.0
C8817234,M,9358.4,9/8/16,164820,2204.0
