"CustomerID,CustGender,CustAccountBalance,TransactionDateTime",User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y
"C7826885,F,69.15,2016-09-12 23:14:55",Student,32,Female,Single,Low,University,Media buyer,Rent,1,0.16,474.0,Good,True,True,True,False,False,False
"C7828776,M,5201.64,2016-09-13 13:53:13",Retired,40,Male,Single,High,High School,Youth worker,Rent,1,0.13,314.0,Bad,True,True,True,False,False,True
"C7828983,M,10207.2,2016-09-05 20:44:50",Retired,20,Male,Widowed,Medium,University,Farm manager,Rent,3,0.4,643.0,Moderate,False,True,False,True,False,True
"C7829350,M,5602.69,2016-09-13 18:00:52",Self-Employed,57,Male,Married,High,High School,"Designer, furniture",Rent,0,0.2,578.0,Bad,True,True,False,False,True,True
"C7829736,M,70457.79,2016-09-04 12:32:42",Student,53,Female,Single,Low,University,Tourist information centre manager,Own,3,0.4,808.0,Bad,True,False,False,False,False,True
"C7833815,F,3656.56,2016-09-12 21:26:45",Young Professional,46,Female,Single,Medium,College,Data scientist,Rent,4,0.28,644.0,Moderate,False,True,True,False,True,False
"C7839756,M,14459.42,2016-09-15 22:50:30",Young Professional,64,Male,Widowed,High,High School,Records manager,Rent,4,0.33,344.0,Moderate,True,True,True,False,True,True
"C7911569,M,48531.19,2016-09-03 19:19:36",Self-Employed,46,Male,Widowed,Low,College,Textile designer,Rent,2,0.29,418.0,Bad,False,False,False,False,False,True
"C7914914,F,980486.88,2016-09-14 11:42:00",Retired,61,Male,Widowed,Medium,University,Cartographer,Own,3,0.16,456.0,Bad,False,True,False,True,False,False
"C7915022,M,207710.4,2016-09-05 18:31:04",Retired,49,Male,Single,Low,College,Pension scheme manager,Rent,2,0.27,505.0,Moderate,False,True,True,False,True,True
"C7916114,M,273395.44,2016-09-18 13:59:38",Young Professional,59,Female,Divorced,Medium,University,"Engineer, energy",Own,2,0.2,744.0,Good,False,False,True,True,True,True
"C7917850,M,35118.79,2016-09-27 08:00:50",Student,43,Female,Single,High,College,Police officer,Own,1,0.24,403.0,Bad,True,True,False,True,True,False
"C7919319,F,1300.2,2016-09-14 10:38:05",Self-Employed,43,Female,Married,Medium,High School,"Administrator, local government",Rent,4,0.26,803.0,Moderate,True,True,False,True,True,False
"C7919748,M,28930.87,2016-09-10 19:10:09",Student,40,Female,Divorced,Medium,College,Holiday representative,Own,0,0.16,304.0,Good,True,False,True,False,False,True
"C7920950,M,3591.36,2016-09-25 21:11:25",Self-Employed,25,Female,Single,Low,High School,Sports administrator,Rent,4,0.23,520.0,Good,True,True,True,False,True,True
"C7922635,M,25974.09,2016-09-11 20:19:02",Young Professional,25,Female,Widowed,High,College,Fitness centre manager,Own,2,0.37,672.0,Bad,False,True,True,True,False,False
"C7924262,M,269526.05,2016-09-13 19:47:36",Self-Employed,43,Male,Single,Low,High School,Architect,Own,0,0.18,825.0,Moderate,True,False,False,True,False,False
"C7924633,M,339611.68,2016-09-27 18:27:30",Young Professional,56,Female,Widowed,Low,University,Licensed conveyancer,Own,2,0.33,670.0,Good,True,False,False,True,True,True
"C7925585,M,6983.82,2016-09-10 19:09:48",Young Professional,64,Male,Widowed,Low,College,"Designer, blown glass/stained glass",Rent,3,0.22,451.0,Good,True,True,True,True,False,True
"C7931081,M,1376.6,2016-09-14 08:36:50",Student,58,Female,Divorced,Low,High School,Electrical engineer,Rent,4,0.38,580.0,Good,False,False,True,False,True,True
"C7931550,M,20882.11,2016-09-03 08:25:06",Student,30,Male,Married,Medium,College,Control and instrumentation engineer,Rent,0,0.36,552.0,Good,False,True,False,True,False,True
"C7934367,M,4150.23,2016-08-31 20:35:30",Self-Employed,32,Female,Single,High,University,Educational psychologist,Own,0,0.44,576.0,Moderate,True,False,False,False,True,True
"C7934638,M,21383.91,2016-08-27 15:22:38",Student,55,Male,Single,High,High School,"Research officer, government",Own,2,0.49,698.0,Good,True,False,True,False,False,True
"C7937084,F,163708.47,2016-09-10 20:02:38",Student,63,Female,Married,Medium,High School,"Buyer, retail",Own,0,0.36,440.0,Good,True,False,True,True,True,False
"C7939155,M,10649.46,2016-09-18 12:33:09",Young Professional,38,Male,Single,Low,College,Data scientist,Own,2,0.42,820.0,Bad,False,False,False,False,False,False
"C7939314,F,83029.18,2016-08-28 15:25:04",Young Professional,31,Female,Widowed,High,College,Passenger transport manager,Own,4,0.46,306.0,Bad,False,True,False,False,True,False
"C7942770,M,33269.01,2016-09-10 20:22:35",Young Professional,41,Female,Divorced,Medium,College,Advice worker,Own,4,0.12,813.0,Good,False,False,True,True,True,False
"C7942838,M,5.65,2016-08-17 17:35:18",Self-Employed,63,Female,Single,Low,University,Financial trader,Rent,3,0.17,395.0,Moderate,False,False,False,False,True,True
"C8010028,M,161848.76,2016-09-10 14:55:29",Retired,68,Male,Single,High,University,Emergency planning/management officer,Own,3,0.19,436.0,Bad,True,True,False,False,False,False
"C8011318,F,63430.82,2016-09-11 18:36:11",Young Professional,46,Female,Widowed,Low,College,Psychotherapist,Own,1,0.13,387.0,Bad,True,True,False,True,False,True
"C8012150,F,396083.25,2016-09-05 15:52:34",Young Professional,27,Male,Widowed,Low,High School,Applications developer,Own,4,0.21,632.0,Moderate,True,True,True,False,True,True
"C8014620,M,17.67,2016-09-01 19:11:41",Retired,31,Female,Single,High,University,Video editor,Own,5,0.38,395.0,Bad,False,False,False,False,True,False
"C8014872,F,377895.73,2016-09-03 22:34:15",Student,24,Female,Widowed,Medium,High School,Insurance account manager,Own,0,0.33,481.0,Good,False,True,True,True,False,True
"C8014973,M,6160.07,2016-09-10 13:46:31",Retired,54,Male,Single,High,College,Commercial/residential surveyor,Own,1,0.38,675.0,Moderate,True,True,True,False,True,False
"C8015622,M,9213.02,2016-09-15 22:08:16",Retired,44,Male,Married,Medium,High School,Community pharmacist,Rent,2,0.43,579.0,Moderate,False,False,True,False,True,False
"C8016462,M,1153235.94,2016-09-10 10:38:28",Self-Employed,44,Male,Divorced,Medium,University,Geographical information systems officer,Own,3,0.13,709.0,Bad,True,False,False,False,True,True
"C8016935,M,23386.52,2016-09-06 20:00:53",Student,41,Female,Single,Low,High School,Industrial/product designer,Rent,3,0.2,374.0,Good,True,False,True,True,False,False
"C8019219,M,10534.72,2016-09-10 13:56:04",Retired,44,Male,Divorced,Medium,College,"Engineer, land",Own,5,0.46,539.0,Bad,False,True,False,False,False,False
"C8019227,F,16406.5,2016-09-22 16:30:04",Self-Employed,42,Male,Single,Medium,University,Merchant navy officer,Rent,2,0.49,729.0,Bad,True,True,True,False,False,True
"C8019613,M,61018.24,2016-09-08 20:15:51",Self-Employed,30,Female,Single,High,High School,Heritage manager,Rent,3,0.28,484.0,Bad,True,True,False,False,False,True
"C8020854,M,27696.8,2016-09-02 14:12:18",Retired,37,Female,Widowed,High,College,"Engineer, civil (consulting)",Rent,5,0.47,447.0,Bad,True,True,True,True,False,False
"C8021049,F,11387.97,2016-09-26 20:59:55",Retired,25,Male,Divorced,Low,College,"Pharmacist, community",Rent,1,0.29,576.0,Good,True,True,True,False,False,False
"C8021582,M,25012.16,2016-09-08 19:05:02",Young Professional,29,Female,Single,High,University,"Therapist, music",Own,0,0.39,484.0,Good,True,False,True,False,True,False
"C8021713,M,2417.58,2016-09-04 10:32:02",Retired,24,Female,Single,High,University,Television camera operator,Rent,0,0.25,514.0,Bad,True,True,True,True,True,False
"C8021963,M,11238.0,2016-09-03 21:01:20",Self-Employed,40,Male,Married,Low,University,Regulatory affairs officer,Rent,0,0.22,556.0,Good,False,True,True,True,True,True
"C8022954,M,8216.44,2016-09-09 20:43:21",Self-Employed,41,Male,Divorced,Medium,College,"Scientist, marine",Rent,1,0.26,537.0,Moderate,False,False,True,False,True,False
"C8023082,M,215987.57,2016-09-11 23:40:15",Self-Employed,22,Male,Married,Low,University,Travel agency manager,Rent,5,0.42,688.0,Moderate,False,True,True,True,False,False
"C8023374,M,415.58,2016-09-14 09:37:08",Young Professional,45,Male,Widowed,Medium,High School,"Engineer, mining",Rent,2,0.34,397.0,Moderate,True,True,False,True,True,False
"C8024043,M,6.99,2016-09-15 23:32:33",Retired,29,Female,Single,Medium,High School,Ecologist,Rent,3,0.14,333.0,Bad,False,False,False,True,False,False
"C8025088,M,17906.58,2016-09-15 11:50:02",Young Professional,24,Male,Married,Medium,College,Dramatherapist,Own,3,0.12,645.0,Moderate,False,True,True,False,True,False
"C8026126,M,6881.05,2016-09-11 17:27:11",Retired,63,Male,Married,Medium,High School,Biomedical scientist,Own,4,0.2,420.0,Bad,False,False,False,False,True,False
"C8028316,F,26605.17,2016-09-27 19:51:37",Young Professional,31,Male,Married,Medium,High School,Dancer,Own,5,0.37,458.0,Moderate,False,True,True,True,False,False
"C8031012,M,60301.32,2016-09-05 10:44:04",Self-Employed,43,Male,Single,Low,High School,Statistician,Rent,3,0.45,482.0,Good,True,False,True,False,False,False
"C8031287,M,53978.05,2016-08-25 22:57:54",Young Professional,23,Male,Single,High,University,Marketing executive,Rent,2,0.16,685.0,Moderate,False,False,True,True,True,False
"C8032476,M,14042.19,2016-09-11 18:04:49",Retired,42,Male,Married,High,College,Clinical psychologist,Rent,2,0.18,703.0,Bad,False,True,True,True,True,True
"C8033189,M,25737.62,2016-09-13 04:41:02",Young Professional,57,Female,Married,Low,College,Health physicist,Rent,0,0.47,786.0,Moderate,False,True,False,True,False,True
"C8033662,M,77.8,2016-09-08 15:22:43",Retired,27,Female,Married,Low,University,"Scientist, research (physical sciences)",Own,3,0.14,788.0,Bad,False,True,False,True,True,False
"C8034370,M,17.16,2016-09-12 12:44:30",Retired,38,Female,Married,Medium,College,"Engineer, production",Rent,5,0.36,658.0,Bad,True,False,False,False,True,False
"C8034390,M,106337.32,2016-09-22 07:15:55",Retired,36,Female,Divorced,Low,University,Editorial assistant,Own,0,0.26,482.0,Bad,True,False,False,True,False,True
"C8036214,F,39383.19,2016-09-27 16:22:56",Self-Employed,54,Male,Divorced,High,University,"Engineer, biomedical",Rent,1,0.31,464.0,Moderate,False,True,True,True,False,False
"C8037616,F,6454.31,2016-09-25 19:21:38",Retired,40,Male,Widowed,Low,University,Chiropodist,Own,3,0.13,762.0,Moderate,True,True,True,True,True,True
"C8038439,M,2713.63,2016-09-12 11:36:03",Young Professional,21,Male,Divorced,Medium,College,Health and safety adviser,Own,5,0.31,840.0,Good,True,False,True,False,True,True
"C8039286,M,3901.93,2016-09-08 21:46:19",Student,53,Male,Single,High,College,Chemical engineer,Own,0,0.17,357.0,Moderate,False,False,False,False,False,True
"C8039413,M,11.19,2016-08-27 09:40:36",Self-Employed,46,Female,Married,Low,University,Technical brewer,Own,1,0.45,770.0,Bad,True,False,True,False,True,True
"C8041439,F,10117.89,2016-09-11 19:51:42",Student,39,Female,Single,High,High School,Company secretary,Rent,3,0.26,629.0,Bad,True,False,True,True,False,False
"C8110582,M,11359.95,2016-08-29 20:26:04",Retired,60,Male,Divorced,Medium,College,Accommodation manager,Own,5,0.37,356.0,Moderate,False,False,True,True,False,True
"C8112919,M,85886.58,2016-09-15 03:50:33",Self-Employed,40,Female,Married,High,High School,Teaching laboratory technician,Own,4,0.41,824.0,Moderate,True,False,False,False,False,True
"C8114060,F,145897.32,2016-09-06 15:28:23",Young Professional,62,Male,Single,Medium,University,Nature conservation officer,Rent,3,0.17,458.0,Bad,False,False,False,False,True,False
"C8115018,M,4426.71,2016-09-25 19:04:11",Retired,20,Male,Single,High,University,Surgeon,Rent,3,0.23,679.0,Moderate,False,False,False,True,True,False
"C8116331,M,13504.55,2016-09-14 20:54:01",Self-Employed,53,Female,Married,High,High School,Armed forces technical officer,Rent,0,0.11,398.0,Moderate,False,True,False,False,True,True
"C8117345,M,15351.88,2016-09-23 11:26:58",Student,38,Male,Widowed,Low,University,"Designer, textile",Rent,0,0.15,634.0,Moderate,False,True,True,False,True,False
"C8119822,M,302596.98,2016-09-08 21:16:52",Student,46,Male,Divorced,Low,University,Cytogeneticist,Own,1,0.38,431.0,Moderate,False,True,True,True,True,False
"C8120467,F,870643.04,2016-09-08 13:18:05",Young Professional,20,Female,Widowed,High,College,Network engineer,Own,1,0.22,638.0,Bad,False,True,True,False,True,False
"C8120651,M,20328.22,2016-09-13 21:33:08",Retired,42,Male,Divorced,High,University,Professor Emeritus,Own,0,0.11,336.0,Bad,False,True,False,False,False,False
"C8120712,F,67321.33,2016-08-12 21:00:54",Student,62,Male,Married,Low,High School,Civil Service fast streamer,Own,4,0.13,631.0,Moderate,True,True,False,False,True,True
"C8121262,F,8412.33,2016-09-04 18:21:49",Self-Employed,31,Male,Married,Low,High School,Health service manager,Own,4,0.5,304.0,Bad,False,True,True,False,False,True
"C8121351,M,0.97,2016-09-22 13:38:40",Retired,54,Male,Single,Low,College,"Scientist, product/process development",Own,4,0.14,810.0,Good,True,True,True,False,True,True
"C8123260,M,86.48,2016-09-14 15:50:05",Self-Employed,47,Male,Married,Medium,College,Community development worker,Rent,4,0.3,384.0,Bad,True,True,True,True,True,True
"C8125874,M,4847.28,2016-09-08 12:41:57",Young Professional,55,Female,Widowed,High,University,Diagnostic radiographer,Own,1,0.15,479.0,Moderate,False,True,True,False,True,True
"C8131538,M,10972.24,2016-09-13 10:46:09",Retired,54,Female,Married,Medium,High School,Computer games developer,Rent,3,0.13,759.0,Bad,False,True,True,False,False,False
"C8131923,M,75289.08,2016-09-04 22:11:43",Young Professional,45,Male,Married,High,College,Airline pilot,Rent,2,0.11,322.0,Bad,False,True,True,True,True,True
"C8135838,F,199527.63,2016-08-24 07:21:23",Retired,27,Female,Widowed,Medium,High School,Fashion designer,Own,4,0.33,664.0,Bad,True,True,True,False,False,True
"C8135977,F,1546.2,2016-08-24 17:21:13",Student,62,Male,Married,Low,High School,Firefighter,Own,0,0.18,699.0,Bad,True,False,True,True,True,False
"C8136588,M,2891.5,2016-09-09 12:50:50",Retired,63,Female,Widowed,High,High School,Charity fundraiser,Own,1,0.25,323.0,Bad,False,True,False,True,False,False
"C8136655,M,5412.56,2016-08-18 22:50:40",Young Professional,54,Male,Single,Medium,University,Broadcast presenter,Rent,0,0.13,508.0,Bad,False,False,False,True,False,True
"C8137979,M,15865.71,2016-09-18 21:02:01",Young Professional,59,Male,Married,High,University,Associate Professor,Rent,3,0.19,389.0,Bad,False,True,True,False,True,True
"C8140046,F,103637.79,2016-09-09 10:21:32",Student,52,Female,Divorced,Low,University,Hydrologist,Rent,3,0.44,607.0,Moderate,True,False,False,True,False,False
"C8210748,F,47353.59,2016-09-03 12:09:01",Student,41,Male,Single,Low,University,Estate agent,Rent,2,0.4,565.0,Good,False,False,False,True,True,False
"C8213012,M,2481.44,2016-09-15 08:24:15",Self-Employed,65,Male,Single,Low,University,"Surveyor, insurance",Own,1,0.46,301.0,Good,False,False,False,False,True,True
"C8215589,F,2.69,2016-09-15 18:07:44",Young Professional,53,Male,Married,Medium,High School,"Research officer, government",Rent,1,0.41,503.0,Bad,False,True,False,True,False,False
"C8216560,M,5864.7,2016-09-08 11:42:07",Student,45,Male,Single,Medium,High School,Tax adviser,Own,3,0.39,456.0,Bad,False,False,False,False,False,False
"C8221454,M,0.94,2016-09-15 16:24:35",Student,63,Female,Single,Low,College,"Scientist, clinical (histocompatibility and immunogenetics)",Own,1,0.37,588.0,Good,True,False,False,False,True,False
"C8224226,F,17535.04,2016-09-10 08:23:32",Student,40,Male,Widowed,Medium,High School,Archaeologist,Own,1,0.22,814.0,Bad,True,False,False,False,True,False
"C8224929,F,133765.58,2016-09-05 20:02:40",Young Professional,48,Female,Married,Medium,College,"Accountant, chartered management",Rent,5,0.48,546.0,Good,True,False,True,True,False,True
"C8225738,M,275608.36,2016-09-03 15:09:53",Self-Employed,63,Female,Single,High,University,Counselling psychologist,Own,1,0.12,596.0,Good,False,False,False,True,False,False
"C8226373,M,90353.54,2016-08-31 18:06:31",Student,22,Male,Single,Medium,University,Financial manager,Own,0,0.39,646.0,Good,True,True,True,False,False,False
"C8228767,F,9743.43,2016-09-15 18:12:19",Self-Employed,27,Male,Married,Low,University,Trade union research officer,Own,3,0.36,597.0,Bad,True,False,False,False,False,False
"C8228937,M,266189.7,2016-09-15 13:07:25",Self-Employed,29,Female,Divorced,Low,University,Medical illustrator,Own,1,0.2,787.0,Bad,False,True,True,True,False,True
"C8230666,F,16374.52,2016-09-06 21:08:44",Young Professional,41,Female,Divorced,High,College,"Engineer, building services",Rent,0,0.4,780.0,Good,False,True,False,True,False,False
"C8237962,F,198583.97,2016-08-19 15:47:16",Retired,44,Female,Single,High,High School,English as a second language teacher,Own,3,0.11,602.0,Good,True,True,True,False,False,False
"C8238269,M,114939.88,2016-09-15 19:38:17",Retired,64,Male,Widowed,High,University,Bonds trader,Rent,5,0.41,642.0,Bad,False,False,True,False,False,True
"C8240878,M,69365.0,2016-09-30 21:17:26",Young Professional,36,Male,Married,High,College,Surgeon,Own,1,0.2,496.0,Bad,True,False,True,False,True,False
"C8310539,M,207723.59,2016-09-07 20:32:06",Student,36,Female,Single,High,College,Communications engineer,Rent,1,0.48,717.0,Bad,False,False,False,True,False,False
"C8312354,M,36856.82,2016-09-11 21:22:22",Retired,32,Female,Divorced,Medium,College,Social worker,Rent,3,0.47,583.0,Good,True,True,True,False,True,False
"C8312864,F,333386.31,2016-09-11 14:12:10",Retired,49,Male,Divorced,Low,High School,Facilities manager,Own,3,0.19,654.0,Good,False,True,True,False,True,False
"C8313663,F,4597.71,2016-09-05 19:32:36",Retired,34,Female,Widowed,Medium,High School,"Designer, textile",Rent,1,0.19,774.0,Good,False,True,False,True,True,False
"C8313912,F,24044.77,2016-09-02 11:34:28",Self-Employed,51,Female,Divorced,High,College,Set designer,Own,2,0.17,451.0,Bad,False,False,True,True,True,False
"C8314070,F,13842.29,2016-09-04 07:36:28",Self-Employed,20,Male,Widowed,Medium,University,Professor Emeritus,Own,4,0.16,374.0,Good,False,False,True,False,True,False
"C8314127,F,286742.76,2016-09-03 18:34:53",Retired,27,Male,Divorced,Medium,University,Ambulance person,Rent,4,0.22,430.0,Good,False,True,True,False,True,True
"C8314869,M,6389.28,2016-08-14 21:39:11",Young Professional,22,Male,Single,Medium,High School,Environmental health practitioner,Own,1,0.28,706.0,Moderate,True,False,False,False,True,True
"C8315111,M,1084321.78,2016-09-01 13:34:00",Retired,23,Male,Single,High,University,Advertising art director,Rent,1,0.23,613.0,Moderate,True,False,True,False,False,True
"C8315784,M,33417.09,2016-09-04 16:09:28",Student,50,Female,Single,Low,University,Translator,Rent,4,0.5,845.0,Good,True,True,False,True,False,False
"C8317887,F,427.42,2016-09-10 19:38:07",Self-Employed,49,Female,Divorced,Low,High School,Media planner,Rent,3,0.15,770.0,Moderate,False,True,True,False,False,True
"C8318876,M,11172.97,2016-09-12 16:25:52",Retired,36,Male,Divorced,Low,University,Patent attorney,Own,5,0.34,636.0,Moderate,True,False,True,True,True,False
"C8319660,M,4083.94,2016-09-25 19:36:40",Retired,58,Female,Divorced,Low,University,Electrical engineer,Own,5,0.37,433.0,Good,False,False,False,False,False,True
"C8320540,M,12764.55,2016-09-10 17:22:08",Student,67,Male,Married,Low,University,"Geologist, engineering",Rent,5,0.4,408.0,Bad,True,False,True,False,True,True
"C8321183,M,815969.27,2016-09-11 14:59:11",Young Professional,48,Male,Married,Low,University,"Engineer, communications",Rent,4,0.32,599.0,Good,True,False,False,False,False,False
"C8326936,M,37181.78,2016-09-13 22:54:35",Retired,20,Male,Single,High,University,Banker,Rent,4,0.3,708.0,Moderate,False,True,False,True,False,False
"C8327041,M,5929.65,2016-09-03 18:00:17",Young Professional,60,Female,Widowed,Low,College,Chiropractor,Own,5,0.16,312.0,Good,False,False,False,True,True,False
"C8327690,M,135847.64,2016-09-04 20:51:33",Student,25,Male,Widowed,High,High School,Arboriculturist,Own,1,0.23,629.0,Good,True,True,False,True,False,True
"C8328935,M,982.88,2016-09-12 21:27:51",Young Professional,63,Male,Divorced,Medium,College,Probation officer,Rent,1,0.39,446.0,Bad,False,False,False,True,True,False
"C8330984,F,13059.06,2016-09-27 16:09:01",Self-Employed,48,Male,Divorced,Medium,College,"Scientist, biomedical",Own,4,0.34,614.0,Bad,True,False,False,False,True,True
"C8331443,F,3.25,2016-09-22 15:52:07",Retired,29,Male,Widowed,Medium,High School,Freight forwarder,Own,0,0.31,613.0,Good,True,False,False,True,True,True
"C8331463,M,15923.84,2016-09-03 14:52:46",Student,45,Female,Married,Low,College,Financial controller,Rent,3,0.4,848.0,Good,False,True,False,False,True,True
"C8331564,M,30171.86,2016-09-09 12:06:01",Retired,44,Female,Widowed,High,University,Photographer,Own,5,0.4,664.0,Moderate,True,False,True,True,False,False
"C8331891,M,18578.61,2016-09-14 22:11:56",Self-Employed,24,Male,Widowed,High,College,"Conservator, furniture",Own,4,0.14,818.0,Moderate,False,True,False,True,True,False
"C8334814,M,44130.64,2016-09-11 18:23:50",Student,56,Female,Divorced,Low,High School,"Presenter, broadcasting",Own,3,0.12,545.0,Bad,True,False,True,False,False,True
"C8337245,M,6153347.84,2016-08-27 20:25:32",Self-Employed,30,Male,Divorced,Low,University,Psychotherapist,Own,5,0.41,790.0,Moderate,False,False,False,True,False,False
"C8337358,M,1390.97,2016-09-05 18:01:07",Young Professional,47,Male,Divorced,Low,University,Risk analyst,Rent,0,0.14,740.0,Good,True,True,True,False,True,False
"C8339311,M,15352.0,2016-09-06 17:14:10",Retired,64,Male,Divorced,Medium,High School,Ceramics designer,Rent,2,0.5,741.0,Bad,True,True,True,True,True,False
"C8339848,M,10792.41,2016-09-09 19:48:19",Young Professional,34,Male,Single,Medium,University,"Engineer, mining",Rent,2,0.33,712.0,Bad,False,True,True,False,False,True
"C8342388,M,10858.95,2016-09-03 15:13:41",Self-Employed,23,Female,Single,High,University,"Surveyor, hydrographic",Rent,1,0.39,735.0,Good,False,True,True,True,True,False
"C8412316,M,11851.83,2016-09-01 17:29:44",Retired,41,Female,Single,Medium,College,Telecommunications researcher,Own,2,0.23,703.0,Bad,False,True,False,True,False,False
"C8415515,M,24039.19,2016-09-15 18:17:44",Student,66,Male,Married,Low,High School,Armed forces logistics/support/administrative officer,Rent,2,0.34,737.0,Moderate,False,False,False,False,False,False
"C8417277,F,28527.34,2016-09-18 17:09:33",Retired,29,Male,Single,Low,University,Television/film/video producer,Own,2,0.41,383.0,Moderate,False,False,False,True,True,True
"C8417419,M,84.91,2016-09-04 18:30:21",Student,40,Female,Divorced,High,College,"Designer, graphic",Rent,5,0.46,399.0,Bad,False,True,True,False,False,True
"C8418959,M,10752.52,2016-09-22 11:13:02",Student,42,Female,Single,High,University,"Engineer, technical sales",Own,3,0.23,699.0,Bad,True,False,False,True,False,True
"C8419617,M,10.44,2016-09-05 04:40:28",Young Professional,45,Male,Married,High,High School,"Engineer, energy",Rent,2,0.25,583.0,Moderate,True,False,False,True,False,False
"C8420512,M,696213.72,2016-08-22 16:06:44",Self-Employed,52,Female,Widowed,High,College,"Therapist, sports",Rent,3,0.32,452.0,Good,False,True,False,False,False,False
"C8421658,M,358.8,2016-08-17 18:31:25",Self-Employed,22,Female,Married,Low,College,IT consultant,Own,3,0.12,343.0,Moderate,False,True,False,False,True,True
"C8423155,M,29303.07,2016-09-08 16:04:03",Young Professional,39,Female,Single,Low,University,Translator,Own,1,0.1,529.0,Moderate,False,True,False,True,True,True
"C8423826,F,44342.8,2016-08-30 22:36:16",Young Professional,62,Male,Divorced,Low,High School,Rural practice surveyor,Rent,3,0.12,713.0,Good,False,True,False,False,False,False
"C8423830,F,252408.66,2016-08-18 14:05:00",Self-Employed,39,Male,Divorced,Low,College,Telecommunications researcher,Own,2,0.37,565.0,Good,False,False,True,False,False,True
"C8432433,F,119009.03,2016-09-14 18:17:20",Retired,28,Female,Divorced,Low,High School,Ranger/warden,Rent,4,0.4,769.0,Bad,True,True,True,True,False,False
"C8433460,M,4184.28,2016-08-15 19:10:06",Self-Employed,37,Male,Single,Low,College,Building control surveyor,Own,0,0.22,523.0,Good,False,True,False,True,True,False
"C8433656,M,15909.3,2016-08-12 19:40:28",Student,56,Female,Married,Low,College,IT consultant,Rent,5,0.4,413.0,Good,False,True,True,False,False,True
"C8435723,F,8902.86,2016-09-03 19:19:29",Self-Employed,24,Female,Married,High,College,Forensic psychologist,Rent,2,0.46,354.0,Bad,True,True,True,False,False,True
"C8436314,M,139012.61,2016-09-02 18:08:51",Self-Employed,43,Male,Divorced,High,College,Systems developer,Rent,3,0.32,441.0,Moderate,True,False,False,False,True,True
"C8436883,F,14393.38,2016-09-14 13:37:27",Young Professional,60,Male,Married,High,University,"Designer, furniture",Rent,2,0.26,346.0,Good,True,False,True,True,True,True
"C8437370,M,12010.4,2016-09-22 13:45:01",Self-Employed,24,Female,Divorced,Medium,High School,"Production assistant, radio",Rent,5,0.27,473.0,Good,False,True,True,True,True,True
"C8437920,M,51010.74,2016-09-22 11:59:57",Young Professional,35,Male,Single,High,University,Retail merchandiser,Own,0,0.14,555.0,Bad,True,False,False,True,False,False
"C8512713,M,246476.06,2016-09-18 15:27:27",Young Professional,26,Female,Divorced,Medium,High School,"Surveyor, commercial/residential",Own,4,0.44,622.0,Good,False,False,True,False,True,True
"C8514427,F,55347.14,2016-08-16 20:06:23",Self-Employed,21,Female,Widowed,Medium,College,Aid worker,Rent,3,0.35,414.0,Good,False,False,False,True,True,True
"C8514562,M,103199.05,2016-09-11 11:01:35",Young Professional,23,Female,Married,High,University,Ship broker,Rent,1,0.36,487.0,Good,True,True,False,False,False,True
"C8514791,M,346874.28,2016-09-04 14:19:16",Retired,40,Female,Single,High,College,"Surveyor, land/geomatics",Own,3,0.49,347.0,Good,True,False,False,True,True,False
"C8514880,F,128736.0,2016-08-24 22:17:55",Self-Employed,28,Male,Married,Low,University,Civil Service administrator,Own,3,0.3,637.0,Bad,True,True,False,True,False,False
"C8514947,M,556100.0,2016-09-15 18:40:19",Young Professional,25,Male,Divorced,High,College,Chartered accountant,Rent,0,0.25,828.0,Bad,False,True,False,False,True,True
"C8517144,M,8624.41,2016-08-26 22:14:41",Young Professional,24,Female,Widowed,Low,College,"Journalist, newspaper",Rent,5,0.4,783.0,Bad,False,False,False,False,True,False
"C8517646,F,161502.41,2016-09-04 17:54:19",Self-Employed,52,Female,Married,Low,College,"Research officer, government",Own,5,0.13,537.0,Bad,False,False,False,True,False,False
"C8520331,M,93949.89,2016-08-26 23:41:19",Retired,41,Male,Widowed,Medium,University,Diplomatic Services operational officer,Own,4,0.45,446.0,Moderate,True,True,False,False,True,False
"C8522651,F,21268.96,2016-09-12 18:00:27",Self-Employed,58,Male,Widowed,Medium,University,Community pharmacist,Rent,5,0.5,704.0,Bad,False,True,True,False,False,False
"C8523275,M,4495.22,2016-09-12 10:48:19",Young Professional,51,Female,Widowed,High,High School,Advertising art director,Own,1,0.3,577.0,Good,True,True,True,True,True,True
"C8526933,M,64900.05,2016-08-22 18:37:25",Student,62,Female,Divorced,High,High School,"Nurse, mental health",Rent,4,0.21,671.0,Good,True,True,False,False,False,True
"C8527589,M,50314.11,2016-09-05 18:36:30",Student,60,Female,Married,High,University,Music therapist,Own,0,0.11,405.0,Moderate,True,False,False,True,True,True
"C8528276,M,63223.73,2016-09-27 16:00:37",Student,56,Female,Married,High,College,"Conservator, museum/gallery",Rent,5,0.17,701.0,Bad,True,False,False,True,False,False
"C8528877,M,509224.23,2016-09-04 19:20:15",Retired,57,Male,Widowed,Low,College,Radiation protection practitioner,Rent,1,0.34,753.0,Bad,True,True,False,False,True,False
