,"CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed",queryFormat
1706,"C8327690,M,135847.64,2016-09-04 20:51:33,Student,25,Male,Widowed,High,High School,Arboriculturist,Own,1,0.23,629.0,Good,True,True,False,True,False,True,""Green Future Infrastructure REIT, Youth Debit Card, Millennial SIP Booster, Infinity Savings Plus Account, Salary Advance Loan""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8327690,M,135847.64,2016-09-04 20:51:33,Student,25,Male,Widowed,High,High School,Arboriculturist,Own,1,0.23,629.0,Good,True,True,False,True,False,True,""Green Future Infrastructure REIT, Youth Debit Card, Millennial SIP Booster, Infinity Savings Plus Account, Salary Advance Loan""'}, suggest suitable banking lending products"
1707,"C8328935,M,982.88,2016-09-12 21:27:51,Young Professional,63,Male,Divorced,Medium,College,Probation officer,Rent,1,0.39,446.0,Bad,False,False,False,True,True,False,""Grocery Shopper Card, Platinum Business Current Account""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8328935,M,982.88,2016-09-12 21:27:51,Young Professional,63,Male,Divorced,Medium,College,Probation officer,Rent,1,0.39,446.0,Bad,False,False,False,True,True,False,""Grocery Shopper Card, Platinum Business Current Account""'}, suggest suitable banking lending products"
1708,"C8330984,F,13059.06,2016-09-27 16:09:01,Self-Employed,48,Male,Divorced,Medium,College,""Scientist, biomedical"",Own,4,0.34,614.0,Bad,True,False,False,False,True,True,""Infinity Retirement Plus Plan, Vehicle Loan, Infinity Capital Smart ULIP""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8330984,F,13059.06,2016-09-27 16:09:01,Self-Employed,48,Male,Divorced,Medium,College,""Scientist, biomedical"",Own,4,0.34,614.0,Bad,True,False,False,False,True,True,""Infinity Retirement Plus Plan, Vehicle Loan, Infinity Capital Smart ULIP""'}, suggest suitable banking lending products"
1709,"C8331443,F,3.25,2016-09-22 15:52:07,Retired,29,Male,Widowed,Medium,High School,Freight forwarder,Own,0,0.31,613.0,Good,True,False,False,True,True,True,""Reverse Mortgage Loan, AutoPay Smart Billing""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8331443,F,3.25,2016-09-22 15:52:07,Retired,29,Male,Widowed,Medium,High School,Freight forwarder,Own,0,0.31,613.0,Good,True,False,False,True,True,True,""Reverse Mortgage Loan, AutoPay Smart Billing""'}, suggest suitable banking lending products"
1710,"C8331463,M,15923.84,2016-09-03 14:52:46,Student,45,Female,Married,Low,College,Financial controller,Rent,3,0.4,848.0,Good,False,True,False,False,True,True,""Personalized Loan Pre-Approval Checker, Fixed-Rate Home Loan, Grocery Shopper Card, SafePay Fraud Protection Suite, Personal Loan""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8331463,M,15923.84,2016-09-03 14:52:46,Student,45,Female,Married,Low,College,Financial controller,Rent,3,0.4,848.0,Good,False,True,False,False,True,True,""Personalized Loan Pre-Approval Checker, Fixed-Rate Home Loan, Grocery Shopper Card, SafePay Fraud Protection Suite, Personal Loan""'}, suggest suitable banking lending products"
1711,"C8331564,M,30171.86,2016-09-09 12:06:01,Retired,44,Female,Widowed,High,University,Photographer,Own,5,0.4,664.0,Moderate,True,False,True,True,False,False,""Luxury Debit Card, Conventional Mortgage""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8331564,M,30171.86,2016-09-09 12:06:01,Retired,44,Female,Widowed,High,University,Photographer,Own,5,0.4,664.0,Moderate,True,False,True,True,False,False,""Luxury Debit Card, Conventional Mortgage""'}, suggest suitable banking lending products"
1712,"C8331891,M,18578.61,2016-09-14 22:11:56,Self-Employed,24,Male,Widowed,High,College,""Conservator, furniture"",Own,4,0.14,818.0,Moderate,False,True,False,True,True,False,""Signature Cheque Protection, Millennial SIP Booster, Infinity Savings Plus Account, Salary Advance Loan, AutoPay Smart Billing""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8331891,M,18578.61,2016-09-14 22:11:56,Self-Employed,24,Male,Widowed,High,College,""Conservator, furniture"",Own,4,0.14,818.0,Moderate,False,True,False,True,True,False,""Signature Cheque Protection, Millennial SIP Booster, Infinity Savings Plus Account, Salary Advance Loan, AutoPay Smart Billing""'}, suggest suitable banking lending products"
1713,"C8334814,M,44130.64,2016-09-11 18:23:50,Student,56,Female,Divorced,Low,High School,""Presenter, broadcasting"",Own,3,0.12,545.0,Bad,True,False,True,False,False,True,""Global Remit Express, Platinum Business Current Account, Jumbo Home Loan, First-Time Home Buyer Loan""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8334814,M,44130.64,2016-09-11 18:23:50,Student,56,Female,Divorced,Low,High School,""Presenter, broadcasting"",Own,3,0.12,545.0,Bad,True,False,True,False,False,True,""Global Remit Express, Platinum Business Current Account, Jumbo Home Loan, First-Time Home Buyer Loan""'}, suggest suitable banking lending products"
1714,"C8337245,M,6153347.84,2016-08-27 20:25:32,Self-Employed,30,Male,Divorced,Low,University,Psychotherapist,Own,5,0.41,790.0,Moderate,False,False,False,True,False,False,""Infinity Retirement Plus Plan, Platinum Debit Card""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8337245,M,6153347.84,2016-08-27 20:25:32,Self-Employed,30,Male,Divorced,Low,University,Psychotherapist,Own,5,0.41,790.0,Moderate,False,False,False,True,False,False,""Infinity Retirement Plus Plan, Platinum Debit Card""'}, suggest suitable banking lending products"
1715,"C8337358,M,1390.97,2016-09-05 18:01:07,Young Professional,47,Male,Divorced,Low,University,Risk analyst,Rent,0,0.14,740.0,Good,True,True,True,False,True,False,Green Home Loan","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8337358,M,1390.97,2016-09-05 18:01:07,Young Professional,47,Male,Divorced,Low,University,Risk analyst,Rent,0,0.14,740.0,Good,True,True,True,False,True,False,Green Home Loan'}, suggest suitable banking lending products"
1716,"C8339311,M,15352.0,2016-09-06 17:14:10,Retired,64,Male,Divorced,Medium,High School,Ceramics designer,Rent,2,0.5,741.0,Bad,True,True,True,True,True,False,""Youth Debit Card, Salary Advance Loan, Reverse Mortgage Loan, Vehicle Loan""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8339311,M,15352.0,2016-09-06 17:14:10,Retired,64,Male,Divorced,Medium,High School,Ceramics designer,Rent,2,0.5,741.0,Bad,True,True,True,True,True,False,""Youth Debit Card, Salary Advance Loan, Reverse Mortgage Loan, Vehicle Loan""'}, suggest suitable banking lending products"
1717,"C8339848,M,10792.41,2016-09-09 19:48:19,Young Professional,34,Male,Single,Medium,University,""Engineer, mining"",Rent,2,0.33,712.0,Bad,False,True,True,False,False,True,Interest-Only Mortgage","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8339848,M,10792.41,2016-09-09 19:48:19,Young Professional,34,Male,Single,Medium,University,""Engineer, mining"",Rent,2,0.33,712.0,Bad,False,True,True,False,False,True,Interest-Only Mortgage'}, suggest suitable banking lending products"
1718,"C8342388,M,10858.95,2016-09-03 15:13:41,Self-Employed,23,Female,Single,High,University,""Surveyor, hydrographic"",Rent,1,0.39,735.0,Good,False,True,True,True,True,False,""Gold Cashback Credit Card, Senior Citizen Debit Card""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8342388,M,10858.95,2016-09-03 15:13:41,Self-Employed,23,Female,Single,High,University,""Surveyor, hydrographic"",Rent,1,0.39,735.0,Good,False,True,True,True,True,False,""Gold Cashback Credit Card, Senior Citizen Debit Card""'}, suggest suitable banking lending products"
1719,"C8412316,M,11851.83,2016-09-01 17:29:44,Retired,41,Female,Single,Medium,College,Telecommunications researcher,Own,2,0.23,703.0,Bad,False,True,False,True,False,False,""Agriculture Loan, Prime Foreign Currency Account""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8412316,M,11851.83,2016-09-01 17:29:44,Retired,41,Female,Single,Medium,College,Telecommunications researcher,Own,2,0.23,703.0,Bad,False,True,False,True,False,False,""Agriculture Loan, Prime Foreign Currency Account""'}, suggest suitable banking lending products"
1720,"C8415515,M,24039.19,2016-09-15 18:17:44,Student,66,Male,Married,Low,High School,Armed forces logistics/support/administrative officer,Rent,2,0.34,737.0,Moderate,False,False,False,False,False,False,Gold Cashback Credit Card","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8415515,M,24039.19,2016-09-15 18:17:44,Student,66,Male,Married,Low,High School,Armed forces logistics/support/administrative officer,Rent,2,0.34,737.0,Moderate,False,False,False,False,False,False,Gold Cashback Credit Card'}, suggest suitable banking lending products"
1721,"C8417277,F,28527.34,2016-09-18 17:09:33,Retired,29,Male,Single,Low,University,Television/film/video producer,Own,2,0.41,383.0,Moderate,False,False,False,True,True,True,Prime Foreign Currency Account","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8417277,F,28527.34,2016-09-18 17:09:33,Retired,29,Male,Single,Low,University,Television/film/video producer,Own,2,0.41,383.0,Moderate,False,False,False,True,True,True,Prime Foreign Currency Account'}, suggest suitable banking lending products"
1722,"C8417419,M,84.91,2016-09-04 18:30:21,Student,40,Female,Divorced,High,College,""Designer, graphic"",Rent,5,0.46,399.0,Bad,False,True,True,False,False,True,""Education Loan, Fixed-Rate Home Loan, Prime Foreign Currency Account, Dynamic Equity-Linked Savings Plan, Youth Debit Card""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8417419,M,84.91,2016-09-04 18:30:21,Student,40,Female,Divorced,High,College,""Designer, graphic"",Rent,5,0.46,399.0,Bad,False,True,True,False,False,True,""Education Loan, Fixed-Rate Home Loan, Prime Foreign Currency Account, Dynamic Equity-Linked Savings Plan, Youth Debit Card""'}, suggest suitable banking lending products"
1723,"C8418959,M,10752.52,2016-09-22 11:13:02,Student,42,Female,Single,High,University,""Engineer, technical sales"",Own,3,0.23,699.0,Bad,True,False,False,True,False,True,Platinum Debit Card","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8418959,M,10752.52,2016-09-22 11:13:02,Student,42,Female,Single,High,University,""Engineer, technical sales"",Own,3,0.23,699.0,Bad,True,False,False,True,False,True,Platinum Debit Card'}, suggest suitable banking lending products"
1724,"C8419617,M,10.44,2016-09-05 04:40:28,Young Professional,45,Male,Married,High,High School,""Engineer, energy"",Rent,2,0.25,583.0,Moderate,True,False,False,True,False,False,""Balloon Mortgage, VA Home Loan, Infinity Retirement Plus Plan""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8419617,M,10.44,2016-09-05 04:40:28,Young Professional,45,Male,Married,High,High School,""Engineer, energy"",Rent,2,0.25,583.0,Moderate,True,False,False,True,False,False,""Balloon Mortgage, VA Home Loan, Infinity Retirement Plus Plan""'}, suggest suitable banking lending products"
1725,"C8420512,M,696213.72,2016-08-22 16:06:44,Self-Employed,52,Female,Widowed,High,College,""Therapist, sports"",Rent,3,0.32,452.0,Good,False,True,False,False,False,False,""Silver Travel Card, Flexi Fixed Deposit, Gold Cashback Credit Card""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8420512,M,696213.72,2016-08-22 16:06:44,Self-Employed,52,Female,Widowed,High,College,""Therapist, sports"",Rent,3,0.32,452.0,Good,False,True,False,False,False,False,""Silver Travel Card, Flexi Fixed Deposit, Gold Cashback Credit Card""'}, suggest suitable banking lending products"
1726,"C8421658,M,358.8,2016-08-17 18:31:25,Self-Employed,22,Female,Married,Low,College,IT consultant,Own,3,0.12,343.0,Moderate,False,True,False,False,True,True,""Pension Loan, TaxSmart Pro Advisory, Balloon Mortgage""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8421658,M,358.8,2016-08-17 18:31:25,Self-Employed,22,Female,Married,Low,College,IT consultant,Own,3,0.12,343.0,Moderate,False,True,False,False,True,True,""Pension Loan, TaxSmart Pro Advisory, Balloon Mortgage""'}, suggest suitable banking lending products"
1727,"C8423155,M,29303.07,2016-09-08 16:04:03,Young Professional,39,Female,Single,Low,University,Translator,Own,1,0.1,529.0,Moderate,False,True,False,True,True,True,Pension Loan","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8423155,M,29303.07,2016-09-08 16:04:03,Young Professional,39,Female,Single,Low,University,Translator,Own,1,0.1,529.0,Moderate,False,True,False,True,True,True,Pension Loan'}, suggest suitable banking lending products"
1728,"C8423826,F,44342.8,2016-08-30 22:36:16,Young Professional,62,Male,Divorced,Low,High School,Rural practice surveyor,Rent,3,0.12,713.0,Good,False,True,False,False,False,False,""Construction Loan, Wealth Premier Relationship Plan""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8423826,F,44342.8,2016-08-30 22:36:16,Young Professional,62,Male,Divorced,Low,High School,Rural practice surveyor,Rent,3,0.12,713.0,Good,False,True,False,False,False,False,""Construction Loan, Wealth Premier Relationship Plan""'}, suggest suitable banking lending products"
1729,"C8423830,F,252408.66,2016-08-18 14:05:00,Self-Employed,39,Male,Divorced,Low,College,Telecommunications researcher,Own,2,0.37,565.0,Good,False,False,True,False,False,True,""Wealth Premier Relationship Plan, Green Future Infrastructure REIT, Salary Advance Loan""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8423830,F,252408.66,2016-08-18 14:05:00,Self-Employed,39,Male,Divorced,Low,College,Telecommunications researcher,Own,2,0.37,565.0,Good,False,False,True,False,False,True,""Wealth Premier Relationship Plan, Green Future Infrastructure REIT, Salary Advance Loan""'}, suggest suitable banking lending products"
1730,"C8432433,F,119009.03,2016-09-14 18:17:20,Retired,28,Female,Divorced,Low,High School,Ranger/warden,Rent,4,0.4,769.0,Bad,True,True,True,True,False,False,""Entertainment Card, AutoPay Smart Billing, Fixed-Rate Home Loan, Senior Citizen Debit Card, SafePay Fraud Protection Suite""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8432433,F,119009.03,2016-09-14 18:17:20,Retired,28,Female,Divorced,Low,High School,Ranger/warden,Rent,4,0.4,769.0,Bad,True,True,True,True,False,False,""Entertainment Card, AutoPay Smart Billing, Fixed-Rate Home Loan, Senior Citizen Debit Card, SafePay Fraud Protection Suite""'}, suggest suitable banking lending products"
1731,"C8433460,M,4184.28,2016-08-15 19:10:06,Self-Employed,37,Male,Single,Low,College,Building control surveyor,Own,0,0.22,523.0,Good,False,True,False,True,True,False,""Flexi Fixed Deposit, Business Elite Card, Global Remit Express, Elite Privilege Banking""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8433460,M,4184.28,2016-08-15 19:10:06,Self-Employed,37,Male,Single,Low,College,Building control surveyor,Own,0,0.22,523.0,Good,False,True,False,True,True,False,""Flexi Fixed Deposit, Business Elite Card, Global Remit Express, Elite Privilege Banking""'}, suggest suitable banking lending products"
1732,"C8433656,M,15909.3,2016-08-12 19:40:28,Student,56,Female,Married,Low,College,IT consultant,Rent,5,0.4,413.0,Good,False,True,True,False,False,True,""Infinity Expense Tracker AI, SwiftPay Instant Transfers, Classic Debit Card, Infinity Savings Plus Account, Entertainment Card""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C8433656,M,15909.3,2016-08-12 19:40:28,Student,56,Female,Married,Low,College,IT consultant,Rent,5,0.4,413.0,Good,False,True,True,False,False,True,""Infinity Expense Tracker AI, SwiftPay Instant Transfers, Classic Debit Card, Infinity Savings Plus Account, Entertainment Card""'}, suggest suitable banking lending products"
